Employee ID,age group,Age,Gender,year band,Years at Company,job role,salary band,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition,,,KPIS
16380,55+,47,Female,10+  years,30,Education,medium,5485,Good,Very High,Average,1,No,29,Bachelor’s Degree,Divorced,0,Mid,Small,48,No,No,No,Excellent,Very High,Stayed,,,
69261,25-34,27,Male,10+  years,12,Media,medium,5296,Fair,High,Below Average,1,Yes,61,PhD,Divorced,2,Mid,Medium,76,No,No,No,Good,Medium,Stayed,,,
23382,18-24,19,Male,6-10 years,8,Technology,high,10439,Fair,Low,Average,0,Yes,40,Master’s Degree,Divorced,4,Senior,Medium,71,Yes,No,Yes,Poor,Low,Stayed,,,
42189,55+,52,Male,10+  years,35,Healthcare,high,7949,Good,Very High,Below Average,2,No,35,Master’s Degree,Single,0,Entry,Large,108,No,No,No,Good,Medium,Left,,,
37903,25-34,29,Female,3-5 years,5,Media,medium,5907,Excellent,High,Average,2,No,31,Bachelor’s Degree,Married,0,Mid,Medium,11,No,No,No,Poor,Low,Left,,,
40142,35-44,38,Female,3-5 years,3,Technology,high,8760,Fair,Low,Average,2,No,94,High School,Single,0,Entry,Large,58,No,No,No,Good,High,Left,,,
51150,55+,46,Female,0-2 years,1,Healthcare,high,7902,Good,High,High,0,No,59,Associate Degree,Divorced,0,Entry,Large,66,No,No,No,Poor,High,Left,,,
57944,35-44,39,Female,10+  years,31,Technology,high,8451,Fair,Low,Average,0,No,88,Bachelor’s Degree,Married,0,Mid,Large,76,No,No,No,Fair,Medium,Stayed,,,
37987,35-44,35,Male,10+  years,22,Technology,high,11676,Fair,Low,Average,0,Yes,24,Bachelor’s Degree,Single,1,Mid,Large,48,Yes,No,No,Excellent,Low,Left,,,
55710,25-34,34,Male,3-5 years,5,Technology,high,8135,Excellent,High,High,1,No,85,Associate Degree,Married,1,Mid,Medium,74,No,No,Yes,Poor,Medium,Left,,,
51836,55+,59,Female,10+  years,46,Finance,high,11717,Good,High,Below Average,1,No,33,Associate Degree,Single,1,Mid,Small,78,Yes,No,No,Good,Low,Stayed,,,
7373,18-24,19,Male,0-2 years,2,Media,medium,5951,Excellent,Medium,Average,0,Yes,12,Master’s Degree,Divorced,1,Senior,Small,58,No,No,No,Fair,Low,Stayed,,,
52006,35-44,36,Male,10+  years,27,Education,medium,4057,Good,High,Average,1,No,74,Associate Degree,Single,2,Mid,Medium,47,No,No,No,Poor,Low,Stayed,,,
46853,25-34,34,Male,10+  years,12,Finance,high,9365,Good,Very High,Average,0,Yes,23,High School,Married,1,Mid,Medium,52,Yes,No,No,Fair,High,Stayed,,,
26553,25-34,27,Female,0-2 years,2,Finance,high,8883,Good,Medium,High,3,No,28,Associate Degree,Married,1,Entry,Small,44,No,No,No,Good,Low,Stayed,,,
6330,55+,49,Male,10+  years,25,Media,medium,5904,Good,High,Below Average,0,No,1,High School,Married,1,Senior,Small,53,No,No,No,Fair,High,Stayed,,,
49719,18-24,21,Female,10+  years,12,Healthcare,high,9552,Good,High,Average,0,No,66,Bachelor’s Degree,Divorced,3,Mid,Large,69,No,No,No,Good,Low,Stayed,,,
15952,18-24,24,Female,6-10 years,7,Technology,high,9599,Excellent,High,Average,0,No,43,Bachelor’s Degree,Married,4,Mid,Small,65,No,No,No,Good,High,Stayed,,,
13040,35-44,36,Female,0-2 years,1,Healthcare,medium,6456,Excellent,High,High,0,No,58,Associate Degree,Married,1,Entry,Medium,2,No,No,No,Good,Medium,Left,,,
52660,18-24,20,Male,6-10 years,6,Education,medium,4305,Excellent,High,Average,0,No,53,High School,Single,3,Mid,Small,55,No,No,No,Good,Low,Left,,,
1520,55+,47,Male,6-10 years,6,Education,medium,5270,Poor,Medium,High,0,No,98,Master’s Degree,Divorced,2,Entry,Small,50,No,No,Yes,Good,Low,Left,,,
70602,18-24,22,Male,3-5 years,5,Media,medium,6704,Excellent,Medium,High,0,No,23,High School,Married,2,Senior,Small,25,No,No,No,Poor,Low,Stayed,,,
73155,18-24,22,Male,3-5 years,4,Finance,high,11186,Good,High,Low,0,Yes,53,Bachelor’s Degree,Married,0,Mid,Medium,30,Yes,No,No,Poor,Very High,Stayed,,,
35198,55+,45,Female,10+  years,14,Healthcare,high,7608,Fair,Low,Average,2,Yes,73,Bachelor’s Degree,Married,1,Entry,Medium,50,No,No,Yes,Good,High,Left,,,
30093,35-44,37,Female,10+  years,15,Healthcare,high,8514,Poor,Medium,Average,0,Yes,29,Associate Degree,Married,0,Entry,Small,44,No,No,No,Fair,High,Left,,,
20922,55+,54,Male,10+  years,13,Finance,high,11178,Poor,Very High,High,0,Yes,53,High School,Single,1,Entry,Small,85,No,No,No,Good,Low,Left,,,
4326,55+,54,Male,10+  years,25,Finance,high,7141,Fair,Very High,Average,0,No,12,Associate Degree,Single,2,Entry,Large,89,No,No,No,Good,High,Left,,,
22637,25-34,29,Male,10+  years,19,Education,medium,5341,Good,Very High,Below Average,0,No,11,Bachelor’s Degree,Divorced,0,Entry,Medium,27,No,No,No,Good,Medium,Stayed,,,
64573,35-44,36,Female,10+  years,15,Technology,high,11343,Fair,Medium,Below Average,1,No,41,PhD,Married,0,Senior,Medium,59,Yes,No,Yes,Good,High,Stayed,,,
56041,25-34,32,Male,10+  years,11,Education,medium,4681,Poor,High,Below Average,2,Yes,2,Associate Degree,Married,1,Senior,Medium,69,No,No,No,Poor,Low,Left,,,
23146,55+,52,Male,10+  years,38,Education,medium,4035,Fair,High,Average,2,No,49,PhD,Single,2,Entry,Medium,102,No,No,No,Good,High,Left,,,
47490,35-44,40,Male,0-2 years,1,Finance,high,11436,Excellent,Very High,High,2,Yes,3,Master’s Degree,Married,5,Senior,Large,51,No,No,No,Good,Low,Stayed,,,
10826,55+,56,Female,10+  years,36,Healthcare,high,7577,Good,High,High,2,No,33,High School,Divorced,1,Mid,Large,99,Yes,No,No,Excellent,Low,Stayed,,,
27908,55+,50,Male,10+  years,30,Finance,medium,6068,Poor,Medium,Average,0,Yes,64,Bachelor’s Degree,Divorced,2,Entry,Large,51,No,No,No,Good,Medium,Left,,,
43111,55+,52,Female,10+  years,14,Technology,high,10930,Good,High,Below Average,2,No,40,Master’s Degree,Single,1,Senior,Large,90,Yes,No,No,Good,Low,Stayed,,,
50419,25-34,30,Male,10+  years,15,Finance,medium,4811,Good,High,Average,1,No,52,Master’s Degree,Single,6,Entry,Medium,45,No,No,No,Good,Low,Left,,,
28489,25-34,25,Female,3-5 years,5,Education,medium,4902,Good,Medium,Average,1,No,77,Associate Degree,Married,0,Entry,Medium,19,No,No,No,Good,Low,Left,,,
59297,18-24,22,Female,6-10 years,8,Healthcare,medium,6105,Good,Medium,Average,1,Yes,64,Master’s Degree,Married,0,Entry,Medium,86,No,No,No,Fair,Low,Left,,,
33246,55+,53,Female,0-2 years,2,Healthcare,high,8318,Fair,Low,Average,0,Yes,60,High School,Single,0,Entry,Small,22,No,No,No,Good,Medium,Left,,,
48686,25-34,30,Male,0-2 years,1,Healthcare,high,8703,Good,High,High,0,No,34,Bachelor’s Degree,Single,1,Mid,Small,31,No,No,No,Good,Medium,Left,,,
36267,55+,56,Female,10+  years,31,Technology,high,9239,Fair,High,Average,0,No,7,Bachelor’s Degree,Divorced,4,Senior,Small,66,No,No,No,Poor,Low,Left,,,
23513,25-34,34,Female,6-10 years,10,Healthcare,high,8798,Good,High,Below Average,2,Yes,89,Associate Degree,Single,5,Entry,Medium,25,Yes,No,No,Poor,High,Left,,,
1787,55+,56,Male,10+  years,36,Media,medium,6650,Fair,High,Average,0,No,40,Master’s Degree,Married,2,Entry,Small,102,No,No,No,Good,High,Left,,,
43069,25-34,28,Male,3-5 years,5,Education,medium,4378,Excellent,High,Average,2,No,53,Bachelor’s Degree,Divorced,1,Mid,Small,58,No,No,No,Poor,Very High,Stayed,,,
57604,55+,48,Male,10+  years,18,Healthcare,high,8362,Poor,High,High,0,No,43,Bachelor’s Degree,Single,5,Mid,Large,58,Yes,No,Yes,Good,Low,Stayed,,,
41905,18-24,23,Male,6-10 years,6,Healthcare,high,7874,Poor,Medium,Average,1,Yes,37,Bachelor’s Degree,Married,3,Entry,Medium,85,No,No,No,Good,High,Stayed,,,
32963,35-44,44,Male,10+  years,26,Education,medium,4588,Poor,Low,Average,2,No,62,Bachelor’s Degree,Married,5,Mid,Small,87,No,No,No,Good,Low,Left,,,
73269,18-24,23,Male,6-10 years,7,Media,medium,5282,Good,Low,High,0,Yes,75,Bachelor’s Degree,Divorced,3,Senior,Large,32,No,No,No,Poor,High,Stayed,,,
40610,55+,59,Female,6-10 years,7,Technology,high,8785,Excellent,Medium,High,3,Yes,51,PhD,Single,4,Mid,Small,11,No,No,No,Excellent,Medium,Stayed,,,
56885,55+,52,Male,10+  years,31,Media,medium,5994,Excellent,Medium,Average,2,No,39,Associate Degree,Single,3,Mid,Medium,87,No,No,No,Poor,Medium,Left,,,
22920,55+,55,Male,10+  years,46,Finance,high,8651,Poor,Very High,Below Average,1,No,19,Bachelor’s Degree,Married,0,Senior,Small,74,No,No,No,Good,Very High,Stayed,,,
1968,35-44,40,Male,10+  years,11,Healthcare,high,7449,Fair,Very High,Average,0,No,91,Master’s Degree,Married,2,Senior,Small,19,No,No,No,Excellent,Low,Stayed,,,
72568,55+,55,Male,10+  years,38,Technology,high,9673,Excellent,Medium,High,2,No,25,Master’s Degree,Single,4,Entry,Large,40,No,No,No,Poor,Medium,Left,,,
73700,18-24,22,Female,3-5 years,5,Technology,high,7519,Poor,Very High,Low,2,No,25,High School,Divorced,1,Mid,Medium,81,No,No,No,Poor,Very High,Stayed,,,
35233,55+,47,Female,10+  years,34,Education,medium,3502,Good,High,High,0,No,75,Master’s Degree,Single,2,Mid,Medium,59,No,No,No,Poor,Low,Left,,,
53111,55+,55,Female,10+  years,26,Education,medium,5206,Fair,Medium,Average,1,Yes,98,High School,Single,0,Mid,Medium,68,No,No,Yes,Good,Low,Stayed,,,
55092,25-34,28,Male,10+  years,12,Healthcare,high,8896,Good,High,Average,1,No,23,Master’s Degree,Single,4,Entry,Medium,14,No,No,No,Poor,Very High,Left,,,
74420,35-44,41,Male,6-10 years,10,Media,medium,4935,Good,High,Below Average,0,No,81,Associate Degree,Single,4,Mid,Small,42,Yes,No,Yes,Good,High,Left,,,
40662,55+,58,Male,10+  years,40,Healthcare,high,9269,Good,Very High,High,0,No,21,Associate Degree,Single,2,Entry,Medium,114,No,No,No,Good,Medium,Stayed,,,
18719,35-44,39,Female,6-10 years,7,Finance,medium,6573,Fair,High,High,2,Yes,17,Bachelor’s Degree,Married,4,Senior,Large,71,Yes,No,No,Good,Medium,Stayed,,,
62561,55+,59,Male,10+  years,45,Healthcare,high,7704,Fair,Low,Average,0,No,97,Associate Degree,Single,1,Entry,Small,85,No,No,No,Fair,Low,Left,,,
3109,55+,53,Female,6-10 years,9,Media,medium,6161,Excellent,Medium,Average,0,Yes,63,Associate Degree,Single,4,Entry,Medium,72,Yes,No,No,Good,Very High,Stayed,,,
1656,25-34,29,Male,6-10 years,8,Media,medium,5753,Good,Low,High,0,No,44,High School,Single,2,Entry,Small,74,Yes,No,No,Poor,High,Left,,,
38803,55+,56,Male,10+  years,13,Healthcare,high,9552,Good,High,Average,1,No,37,Bachelor’s Degree,Married,1,Mid,Medium,46,No,No,Yes,Good,Medium,Stayed,,,
66015,35-44,44,Female,10+  years,26,Media,medium,5631,Fair,Medium,Average,2,No,55,High School,Single,2,Mid,Medium,82,No,No,No,Fair,High,Left,,,
8782,35-44,35,Male,10+  years,18,Media,medium,5258,Good,High,Average,0,Yes,93,High School,Single,0,Entry,Small,41,No,No,Yes,Good,Low,Left,,,
66785,55+,53,Male,10+  years,39,Technology,high,7425,Good,High,Average,0,No,87,Bachelor’s Degree,Divorced,1,Entry,Medium,60,No,No,No,Good,High,Left,,,
56227,55+,50,Male,10+  years,12,Education,medium,3961,Poor,Very High,Average,2,Yes,43,Associate Degree,Married,0,Mid,Small,63,No,No,No,Fair,Low,Stayed,,,
12576,18-24,18,Male,6-10 years,10,Finance,high,8946,Good,Medium,High,1,No,8,Bachelor’s Degree,Married,1,Entry,Medium,86,No,No,No,Good,High,Left,,,
27669,18-24,19,Female,0-2 years,2,Technology,high,10735,Fair,Medium,Average,1,Yes,5,Bachelor’s Degree,Single,1,Entry,Medium,15,No,No,No,Excellent,Low,Left,,,
49148,25-34,28,Female,3-5 years,4,Education,medium,5497,Excellent,Very High,Average,0,Yes,90,High School,Married,4,Senior,Large,30,No,No,No,Good,High,Left,,,
19489,25-34,30,Female,10+  years,12,Media,medium,5668,Fair,Low,Average,0,Yes,1,Master’s Degree,Single,0,Entry,Medium,87,No,No,Yes,Excellent,High,Left,,,
31957,35-44,41,Male,10+  years,11,Finance,medium,5450,Good,Low,Average,0,Yes,51,Bachelor’s Degree,Married,0,Senior,Small,82,No,No,Yes,Good,Medium,Stayed,,,
68602,25-34,30,Male,10+  years,20,Media,medium,5625,Fair,High,High,0,No,97,PhD,Single,2,Mid,Medium,43,Yes,No,No,Good,Medium,Stayed,,,
13291,55+,55,Male,10+  years,46,Education,medium,4724,Good,Low,Average,0,No,56,Master’s Degree,Single,1,Mid,Medium,61,No,No,No,Poor,Medium,Left,,,
70221,55+,53,Male,6-10 years,8,Education,low,2479,Fair,Very High,Average,0,No,90,High School,Married,1,Entry,Medium,82,No,No,Yes,Good,High,Left,,,
55159,55+,49,Female,10+  years,13,Media,medium,6750,Poor,Medium,Low,1,Yes,77,High School,Single,0,Senior,Large,17,Yes,No,No,Good,High,Stayed,,,
3945,18-24,22,Female,3-5 years,3,Healthcare,high,7056,Fair,Medium,High,0,No,25,Bachelor’s Degree,Married,5,Entry,Small,62,No,No,No,Fair,Very High,Left,,,
37534,55+,45,Female,10+  years,28,Media,medium,5733,Good,Medium,Low,2,No,46,Associate Degree,Single,0,Entry,Small,94,No,No,Yes,Good,Low,Left,,,
9017,55+,45,Male,10+  years,33,Education,medium,4208,Good,Very High,Average,2,Yes,83,Bachelor’s Degree,Single,1,Senior,Large,47,No,No,No,Excellent,Medium,Stayed,,,
34159,18-24,20,Male,6-10 years,10,Technology,high,10659,Good,Very High,High,0,No,46,Master’s Degree,Divorced,2,Entry,Medium,43,No,No,Yes,Good,Medium,Stayed,,,
22713,35-44,38,Male,3-5 years,4,Technology,high,9103,Poor,Very High,Average,0,No,71,Bachelor’s Degree,Married,0,Mid,Medium,65,Yes,No,No,Good,Medium,Stayed,,,
28819,25-34,30,Female,10+  years,15,Media,medium,6134,Good,Medium,Average,0,Yes,37,High School,Married,1,Entry,Medium,74,Yes,No,No,Good,High,Stayed,,,
63170,25-34,33,Male,10+  years,16,Healthcare,medium,6397,Good,Low,Average,1,Yes,29,Master’s Degree,Single,0,Mid,Large,81,No,No,No,Excellent,High,Left,,,
29508,25-34,34,Male,6-10 years,6,Technology,high,10369,Good,High,Below Average,0,Yes,8,Bachelor’s Degree,Single,4,Senior,Small,7,No,No,No,Good,High,Stayed,,,
18189,18-24,20,Male,6-10 years,6,Healthcare,high,8093,Excellent,Medium,Below Average,0,Yes,83,High School,Divorced,1,Entry,Medium,69,No,No,No,Fair,Low,Stayed,,,
1749,18-24,21,Female,6-10 years,10,Media,medium,5421,Good,High,Average,1,No,44,High School,Single,4,Mid,Small,80,No,No,No,Good,Low,Stayed,,,
12600,25-34,32,Male,10+  years,15,Media,medium,6420,Fair,High,Average,1,No,28,Bachelor’s Degree,Single,2,Senior,Medium,20,No,No,No,Good,Medium,Stayed,,,
15522,55+,55,Male,10+  years,14,Healthcare,medium,6585,Fair,High,High,0,No,95,Associate Degree,Married,0,Mid,Medium,57,No,No,No,Poor,Low,Left,,,
43145,18-24,19,Male,3-5 years,4,Technology,high,7806,Excellent,Medium,High,0,No,3,PhD,Single,1,Entry,Medium,38,No,No,No,Poor,Low,Stayed,,,
66009,35-44,41,Male,10+  years,12,Education,medium,3890,Excellent,Very High,Average,0,Yes,10,Master’s Degree,Single,2,Entry,Medium,68,Yes,No,No,Poor,High,Stayed,,,
27289,55+,50,Male,10+  years,19,Education,medium,4476,Fair,Very High,High,4,No,2,Associate Degree,Married,2,Entry,Medium,83,No,No,No,Good,High,Left,,,
17357,35-44,36,Male,10+  years,21,Media,medium,5270,Excellent,Low,Below Average,0,Yes,13,Bachelor’s Degree,Single,3,Senior,Medium,64,No,No,No,Poor,Medium,Stayed,,,
4453,25-34,31,Female,3-5 years,4,Education,medium,5812,Good,High,Average,0,No,75,Associate Degree,Married,1,Entry,Small,25,No,No,Yes,Good,High,Left,,,
51821,55+,51,Male,10+  years,16,Technology,high,10914,Excellent,Medium,High,1,No,79,Bachelor’s Degree,Married,0,Entry,Large,47,No,No,No,Good,Low,Stayed,,,
33571,18-24,18,Male,3-5 years,3,Media,medium,5594,Good,High,Average,0,No,55,Master’s Degree,Married,3,Senior,Large,60,No,No,No,Good,Low,Stayed,,,
1857,55+,55,Female,10+  years,47,Education,medium,5428,Good,High,High,1,Yes,53,Master’s Degree,Single,1,Entry,Medium,62,Yes,Yes,No,Fair,Low,Left,,,
49849,18-24,23,Female,0-2 years,2,Media,medium,5543,Poor,High,Average,0,No,59,Bachelor’s Degree,Divorced,4,Entry,Medium,14,No,No,No,Good,Low,Left,,,
23080,25-34,34,Female,10+  years,17,Technology,medium,6678,Poor,Medium,Average,0,No,16,Bachelor’s Degree,Married,6,Entry,Medium,55,No,No,No,Fair,Medium,Left,,,
14698,55+,51,Female,10+  years,28,Healthcare,high,7083,Excellent,Medium,Average,0,No,66,PhD,Single,1,Mid,Medium,107,No,No,No,Good,High,Stayed,,,
37838,35-44,37,Female,6-10 years,9,Media,medium,6362,Excellent,Very High,High,0,No,38,High School,Married,0,Senior,Medium,47,No,No,No,Good,Low,Stayed,,,
24896,35-44,40,Female,6-10 years,10,Technology,high,10270,Fair,High,Average,0,No,59,High School,Married,4,Senior,Small,24,Yes,No,No,Good,High,Stayed,,,
57372,55+,47,Female,10+  years,15,Education,medium,4065,Good,Low,Average,0,Yes,71,PhD,Married,2,Entry,Large,77,Yes,Yes,No,Good,Low,Stayed,,,
28006,55+,50,Male,3-5 years,5,Education,medium,3843,Poor,Medium,Average,0,Yes,89,Associate Degree,Married,2,Entry,Medium,30,No,No,No,Fair,High,Left,,,
21918,25-34,28,Male,10+  years,15,Healthcare,high,7563,Fair,High,Average,0,No,65,Associate Degree,Married,0,Mid,Medium,55,No,No,No,Good,Medium,Left,,,
19588,55+,56,Male,3-5 years,5,Education,medium,4303,Good,High,High,3,Yes,10,Bachelor’s Degree,Married,1,Entry,Medium,61,No,No,Yes,Good,High,Stayed,,,
50378,18-24,22,Male,3-5 years,4,Healthcare,high,8561,Good,Medium,Below Average,0,Yes,29,High School,Married,0,Mid,Small,42,No,No,No,Good,High,Left,,,
58505,25-34,27,Female,10+  years,18,Technology,high,10957,Good,High,Average,1,Yes,61,Associate Degree,Divorced,4,Entry,Small,67,No,Yes,No,Good,Medium,Stayed,,,
15326,35-44,37,Male,6-10 years,8,Technology,high,10119,Poor,Medium,Average,0,Yes,85,Associate Degree,Single,1,Entry,Large,9,No,No,No,Good,Medium,Left,,,
16447,35-44,42,Female,10+  years,26,Healthcare,high,7069,Good,Very High,High,1,Yes,84,Master’s Degree,Married,1,Entry,Large,100,No,No,No,Excellent,High,Stayed,,,
61275,35-44,40,Female,3-5 years,5,Finance,medium,6391,Good,High,High,1,Yes,24,Associate Degree,Single,0,Senior,Small,9,No,No,No,Good,High,Left,,,
63332,55+,52,Male,10+  years,22,Education,medium,4932,Good,Medium,Below Average,0,Yes,57,Master’s Degree,Married,4,Entry,Medium,64,No,No,No,Good,Very High,Left,,,
56061,55+,52,Male,10+  years,23,Media,medium,5564,Excellent,Low,Average,0,Yes,47,Associate Degree,Single,4,Mid,Medium,62,No,No,No,Poor,Low,Left,,,
20323,55+,55,Male,6-10 years,10,Media,medium,5423,Fair,High,High,0,Yes,24,High School,Divorced,1,Entry,Small,35,No,No,No,Good,High,Left,,,
68191,25-34,33,Male,10+  years,13,Technology,high,8422,Excellent,High,Average,0,No,72,Associate Degree,Married,1,Entry,Medium,51,No,No,No,Fair,Low,Left,,,
15558,35-44,38,Female,6-10 years,8,Media,medium,5698,Good,High,High,0,No,53,High School,Single,0,Senior,Large,20,Yes,No,Yes,Fair,High,Stayed,,,
18515,55+,47,Male,10+  years,20,Technology,high,10860,Good,Medium,Average,0,No,9,Master’s Degree,Single,3,Mid,Large,24,No,No,No,Good,Low,Left,,,
2133,25-34,25,Male,10+  years,17,Healthcare,medium,6227,Excellent,High,Average,0,No,33,Master’s Degree,Single,0,Entry,Medium,45,No,No,No,Fair,Medium,Left,,,
68834,25-34,34,Male,6-10 years,8,Healthcare,high,8692,Excellent,High,Average,1,No,26,Associate Degree,Married,0,Senior,Medium,81,No,No,No,Good,Medium,Stayed,,,
34916,35-44,41,Female,10+  years,11,Technology,high,9144,Good,Very High,Average,0,Yes,20,Master’s Degree,Divorced,0,Mid,Small,52,No,Yes,Yes,Good,Very High,Left,,,
48067,55+,49,Male,10+  years,24,Finance,high,9213,Good,Medium,Average,1,No,60,Associate Degree,Divorced,3,Mid,Medium,98,No,Yes,No,Fair,Medium,Stayed,,,
61584,25-34,34,Female,10+  years,21,Healthcare,medium,6473,Good,High,High,0,Yes,97,High School,Single,2,Entry,Large,47,No,Yes,Yes,Poor,High,Left,,,
25591,25-34,32,Female,3-5 years,3,Technology,high,9128,Fair,Very High,Average,1,No,94,High School,Married,0,Senior,Large,30,No,No,No,Poor,Low,Stayed,,,
47068,55+,51,Male,10+  years,30,Healthcare,medium,6960,Excellent,High,Average,3,Yes,98,Master’s Degree,Married,0,Entry,Large,75,No,No,No,Good,Low,Stayed,,,
5982,55+,57,Female,10+  years,11,Education,medium,5780,Fair,Medium,Average,0,Yes,84,Master’s Degree,Married,3,Senior,Medium,27,No,No,No,Good,Low,Left,,,
23663,35-44,41,Male,10+  years,31,Education,medium,3747,Good,Very High,Average,1,Yes,25,Bachelor’s Degree,Married,4,Mid,Medium,53,No,No,No,Good,High,Stayed,,,
20550,25-34,30,Female,6-10 years,6,Technology,high,8424,Good,Medium,High,2,No,76,High School,Married,5,Senior,Small,45,No,No,Yes,Excellent,Low,Stayed,,,
31330,25-34,33,Male,10+  years,23,Technology,medium,6784,Good,High,Average,0,No,50,Bachelor’s Degree,Divorced,4,Mid,Medium,100,No,No,No,Good,Medium,Stayed,,,
7733,55+,52,Female,10+  years,34,Media,medium,5965,Good,Medium,Below Average,0,No,73,Bachelor’s Degree,Married,1,Entry,Small,85,No,Yes,No,Fair,High,Stayed,,,
54970,25-34,26,Female,0-2 years,2,Technology,high,10200,Fair,Very High,Average,0,No,41,Master’s Degree,Married,5,Entry,Medium,39,No,No,Yes,Good,Medium,Left,,,
72573,35-44,44,Male,10+  years,19,Technology,high,8827,Fair,Very High,Average,1,Yes,91,High School,Divorced,1,Entry,Medium,80,No,No,No,Good,High,Left,,,
54591,35-44,41,Male,10+  years,23,Media,medium,5999,Good,High,High,0,No,95,Bachelor’s Degree,Single,1,Mid,Large,86,Yes,No,Yes,Good,Medium,Stayed,,,
14431,25-34,32,Female,3-5 years,4,Healthcare,high,8713,Fair,High,High,2,No,81,Associate Degree,Married,1,Mid,Small,13,No,No,No,Fair,Low,Stayed,,,
67938,35-44,35,Male,10+  years,21,Finance,high,8147,Good,High,Average,2,Yes,97,High School,Single,4,Mid,Small,94,No,No,No,Good,Medium,Left,,,
50801,18-24,20,Male,3-5 years,4,Media,medium,6163,Poor,High,High,0,No,59,Bachelor’s Degree,Married,3,Mid,Medium,18,No,No,No,Fair,Medium,Left,,,
67218,55+,50,Female,10+  years,42,Technology,high,10165,Fair,Medium,High,2,Yes,39,High School,Married,1,Senior,Small,62,No,No,No,Poor,Low,Stayed,,,
49969,35-44,37,Male,10+  years,28,Finance,high,9103,Excellent,High,Average,3,Yes,15,Associate Degree,Single,1,Entry,Medium,62,No,No,No,Poor,High,Stayed,,,
